geneId:ID,name,:LABEL
Klf6,Klf6,Gene
Klhl1,Klhl1,Gene
Klhl10,Klhl10,Gene
Klhl14,Klhl14,Gene
Klhl17,Klhl17,Gene
Klhl2,Klhl2,Gene
Klhl21,Klhl21,Gene
Klhl22,Klhl22,Gene
Klhl24,Klhl24,Gene
Klhl4,Klhl4,Gene
Klhl40,Klhl40,Gene
Klhl41,Klhl41,Gene
Klk6,Klk6,Gene
Klp10A,Klp10A,Gene
Klp31E,Klp31E,Gene
Klp3A,Klp3A,Gene
Klp59C,Klp59C,Gene
Klp59D,Klp59D,Gene
Klp61F,Klp61F,Gene
Klp64D,Klp64D,Gene
Klp68D,Klp68D,Gene
Klp98A,Klp98A,Gene
Klrb1c,Klrb1c,Gene
Klrk1,Klrk1,Gene
Kmn1,Kmn1,Gene
Kmt2a,Kmt2a,Gene
Kmt2b,Kmt2b,Gene
Kmt2c,Kmt2c,Gene
Kmt2d,Kmt2d,Gene
Kmt2e,Kmt2e,Gene
Kndc1,Kndc1,Gene
Kng1,Kng1,Gene
Knstrn,Knstrn,Gene
Kntc1,Kntc1,Gene
Kpna1,Kpna1,Gene
Kpna2,Kpna2,Gene
Kpna3,Kpna3,Gene
Kpna4,Kpna4,Gene
Kpna6,Kpna6,Gene
Kpnb1,Kpnb1,Gene
Kr,Kr,Gene
Kr-h1,Kr-h1,Gene
Kr-h2,Kr-h2,Gene
KrT95D,KrT95D,Gene
Kras,Kras,Gene
Krba1,Krba1,Gene
Kremen2,Kremen2,Gene
Kri1,Kri1,Gene
Krit1,Krit1,Gene
Krn,Krn,Gene
Krr1,Krr1,Gene
Krt1,Krt1,Gene
Krt10,Krt10,Gene
Krt13,Krt13,Gene
Krt14,Krt14,Gene
Krt15,Krt15,Gene
Krt16,Krt16,Gene
Krt17,Krt17,Gene
Krt18,Krt18,Gene
Krt19,Krt19,Gene
Krt2,Krt2,Gene
Krt20,Krt20,Gene
Krt33b,Krt33b,Gene
Krt35,Krt35,Gene
Krt4,Krt4,Gene
Krt42,Krt42,Gene
Krt5,Krt5,Gene
Krt6a,Krt6a,Gene
Krt6b,Krt6b,Gene
Krt7,Krt7,Gene
Krt71,Krt71,Gene
Krt72,Krt72,Gene
Krt73,Krt73,Gene
Krt76,Krt76,Gene
Krt77,Krt77,Gene
Krt78,Krt78,Gene
Krt79,Krt79,Gene
Krt8,Krt8,Gene
Krt82,Krt82,Gene
Krt86,Krt86,Gene
Krt9,Krt9,Gene
Ksr1,Ksr1,Gene
Ktn1,Ktn1,Gene
Ku80,Ku80,Gene
L,L,Gene
L1CAM,L1CAM,Gene
L1TD1,L1TD1,Gene
L1cam,L1cam,Gene
L1td1,L1td1,Gene
L2HGDH,L2HGDH,Gene
L3HYPDH,L3HYPDH,Gene
L3MBTL1,L3MBTL1,Gene
L3MBTL2,L3MBTL2,Gene
L3MBTL3,L3MBTL3,Gene
L3MBTL4,L3MBTL4,Gene
L3mbtl2,L3mbtl2,Gene
LAA1,LAA1,Gene
LAC1,LAC1,Gene
LAC11,LAC11,Gene
LACC1,LACC1,Gene
LACE1,LACE1,Gene
LACRT,LACRT,Gene
LACS4,LACS4,Gene
LACS6,LACS6,Gene
LACS7,LACS7,Gene
LACS8,LACS8,Gene
LACS9,LACS9,Gene
LACTB,LACTB,Gene
LACTB2,LACTB2,Gene
LAD1,LAD1,Gene
LAG1,LAG1,Gene
LAG13,LAG13,Gene
LAG2,LAG2,Gene
LAGE3,LAGE3,Gene
LAIR1,LAIR1,Gene
LAIR2,LAIR2,Gene
LALBA,LALBA,Gene
LAMA1,LAMA1,Gene
LAMA2,LAMA2,Gene
LAMA3,LAMA3,Gene
LAMA4,LAMA4,Gene
LAMA5,LAMA5,Gene
LAMB1,LAMB1,Gene
LAMB2,LAMB2,Gene
LAMB3,LAMB3,Gene
LAMB4,LAMB4,Gene
LAMC1,LAMC1,Gene
LAMC2,LAMC2,Gene
LAMC3,LAMC3,Gene
LAMMER,LAMMER,Gene
LAMP1,LAMP1,Gene
LAMP2,LAMP2,Gene
LAMP3,LAMP3,Gene
LAMTOR1,LAMTOR1,Gene
LAMTOR2,LAMTOR2,Gene
LAMTOR3,LAMTOR3,Gene
LAMTOR4,LAMTOR4,Gene
LAMTOR5,LAMTOR5,Gene
LANCL1,LANCL1,Gene
LANCL2,LANCL2,Gene
LAP2,LAP2,Gene
LAP3,LAP3,Gene
LAPTM4A,LAPTM4A,Gene
LAPTM4B,LAPTM4B,Gene
LAPTM5,LAPTM5,Gene
LARGE,LARGE,Gene
LARP1,LARP1,Gene
LARP1B,LARP1B,Gene
LARP4,LARP4,Gene
LARP4B,LARP4B,Gene
LARP6,LARP6,Gene
LARP7,LARP7,Gene
LARS,LARS,Gene
LARS2,LARS2,Gene
LAS1,LAS1,Gene
LAS17,LAS17,Gene
LAS1L,LAS1L,Gene
LAS21,LAS21,Gene
LASP1,LASP1,Gene
LAT,LAT,Gene
LAT1,LAT1,Gene
LAT2,LAT2,Gene
LATS1,LATS1,Gene
LATS2,LATS2,Gene
LAX1,LAX1,Gene
LAX2,LAX2,Gene
LAX3,LAX3,Gene
LBA1,LBA1,Gene
LBD1,LBD1,Gene
LBD10,LBD10,Gene
LBD13,LBD13,Gene
LBD15,LBD15,Gene
LBD16,LBD16,Gene
LBD18,LBD18,Gene
LBD22,LBD22,Gene
LBD27,LBD27,Gene
LBD29,LBD29,Gene
LBD35,LBD35,Gene
LBD37,LBD37,Gene
LBD38,LBD38,Gene
LBD39,LBD39,Gene
LBD4,LBD4,Gene
LBD40,LBD40,Gene
LBD41,LBD41,Gene
LBH,LBH,Gene
LBHD1,LBHD1,Gene
LBP,LBP,Gene
LBR,LBR,Gene
LBX1,LBX1,Gene
LCA5,LCA5,Gene
LCA5L,LCA5L,Gene
LCAT,LCAT,Gene
LCB1,LCB1,Gene
LCB2,LCB2,Gene
LCB3,LCB3,Gene
LCB4,LCB4,Gene
LCB5,LCB5,Gene
LCBK1,LCBK1,Gene
LCD1,LCD1,Gene
LCE1B,LCE1B,Gene
LCE2A,LCE2A,Gene
LCE2D,LCE2D,Gene
LCE3A,LCE3A,Gene
LCE3C,LCE3C,Gene
LCE3D,LCE3D,Gene
LCE3E,LCE3E,Gene
LCE4A,LCE4A,Gene
LCE5A,LCE5A,Gene
LCK,LCK,Gene
LCL1,LCL1,Gene
LCL2,LCL2,Gene
LCL3,LCL3,Gene
LCLAT1,LCLAT1,Gene
LCMT1,LCMT1,Gene
LCMT2,LCMT2,Gene
LCN1,LCN1,Gene
LCN15,LCN15,Gene
LCN2,LCN2,Gene
LCOR,LCOR,Gene
LCORL,LCORL,Gene
LCP1,LCP1,Gene
LCP2,LCP2,Gene
LCP5,LCP5,Gene
LCR16,LCR16,Gene
LCR46,LCR46,Gene
LCR60,LCR60,Gene
LCR68,LCR68,Gene
LCR69,LCR69,Gene
LCR72,LCR72,Gene
LCT,LCT,Gene
LCV1,LCV1,Gene
LD,LD,Gene
LDB1,LDB1,Gene
LDB16,LDB16,Gene
LDB17,LDB17,Gene
LDB18,LDB18,Gene
LDB19,LDB19,Gene
LDB2,LDB2,Gene
LDB3,LDB3,Gene
LDB7,LDB7,Gene
LDH1,LDH1,Gene
LDHA,LDHA,Gene
LDHAL6A,LDHAL6A,Gene
LDHAL6B,LDHAL6B,Gene
LDHB,LDHB,Gene
LDHC,LDHC,Gene
LDHD,LDHD,Gene
LDL1,LDL1,Gene
LDLR,LDLR,Gene
LDLRAD1,LDLRAD1,Gene
LDLRAD3,LDLRAD3,Gene
LDLRAD4,LDLRAD4,Gene
LDLRAP1,LDLRAP1,Gene
LDOC1,LDOC1,Gene
LDOC1L,LDOC1L,Gene
LDOX,LDOX,Gene
LDS1,LDS1,Gene
LDS2,LDS2,Gene
LEA1,LEA1,Gene
LEA14,LEA14,Gene
LEC1,LEC1,Gene
LECRKA4.1,LECRKA4.1,Gene
LECRKA4.2,LECRKA4.2,Gene
LECT1,LECT1,Gene
LEE1,LEE1,Gene
LEF1,LEF1,Gene
LEFTY2,LEFTY2,Gene
LEJ1,LEJ1,Gene
LEJ2,LEJ2,Gene
LEKR1,LEKR1,Gene
LEM3,LEM3,Gene
LEMD2,LEMD2,Gene
LEMD3,LEMD3,Gene
LENG1,LENG1,Gene
LENG8,LENG8,Gene
LENG9,LENG9,Gene
LEO1,LEO1,Gene
LEP,LEP,Gene
LEPR,LEPR,Gene
LEPREL2,LEPREL2,Gene
LEPROT,LEPROT,Gene
LEPROTL1,LEPROTL1,Gene
LETM1,LETM1,Gene
LETM2,LETM2,Gene
LETMD1,LETMD1,Gene
LEU1,LEU1,Gene
LEU2,LEU2,Gene
LEU3,LEU3,Gene
LEU4,LEU4,Gene
LEU42,LEU42,Gene
LEU5,LEU5,Gene
LEU9,LEU9,Gene
LF1,LF1,Gene
LFNG,LFNG,Gene
LFY,LFY,Gene
LGALS1,LGALS1,Gene
LGALS12,LGALS12,Gene
LGALS13,LGALS13,Gene
LGALS14,LGALS14,Gene
LGALS2,LGALS2,Gene
LGALS3,LGALS3,Gene
LGALS3BP,LGALS3BP,Gene
LGALS4,LGALS4,Gene
LGALS7,LGALS7,Gene
LGALS7B,LGALS7B,Gene
LGALS8,LGALS8,Gene
LGALS9,LGALS9,Gene
LGALS9B,LGALS9B,Gene
LGALS9C,LGALS9C,Gene
LGALSL,LGALSL,Gene
LGE1,LGE1,Gene
LGI1,LGI1,Gene
LGI4,LGI4,Gene
LGMN,LGMN,Gene
LGO,LGO,Gene
LGR4,LGR4,Gene
LGR5,LGR5,Gene
LGR6,LGR6,Gene
LGSN,LGSN,Gene
LHB1B1,LHB1B1,Gene
LHB1B2,LHB1B2,Gene
LHCA1,LHCA1,Gene
LHCA2,LHCA2,Gene
LHCA3,LHCA3,Gene
LHCA4,LHCA4,Gene
LHCA5,LHCA5,Gene
LHCB2.1,LHCB2.1,Gene
LHCB2.2,LHCB2.2,Gene
LHCB2.3,LHCB2.3,Gene
LHCB3,LHCB3,Gene
LHCB4.1,LHCB4.1,Gene
LHCB4.3,LHCB4.3,Gene
LHCB5,LHCB5,Gene
LHCB6,LHCB6,Gene
LHCGR,LHCGR,Gene
LHFPL5,LHFPL5,Gene
LHP1,LHP1,Gene
LHPP,LHPP,Gene
LHS1,LHS1,Gene
LHT1,LHT1,Gene
LHT2,LHT2,Gene
LHW,LHW,Gene
LHX1,LHX1,Gene
LHX2,LHX2,Gene
LHX3,LHX3,Gene
LHX4,LHX4,Gene
LHX6,LHX6,Gene
LHX8,LHX8,Gene
LHX9,LHX9,Gene
LHY,LHY,Gene
LIA1,LIA1,Gene
LIF,LIF,Gene
LIF1,LIF1,Gene
LIFR,LIFR,Gene
LIG1,LIG1,Gene
LIG3,LIG3,Gene
LIG4,LIG4,Gene
LILRA1,LILRA1,Gene
LILRA3,LILRA3,Gene
LILRB1,LILRB1,Gene
LILRB2,LILRB2,Gene
LILRB5,LILRB5,Gene
LIMA1,LIMA1,Gene
LIMCH1,LIMCH1,Gene
LIMD1,LIMD1,Gene
LIMD2,LIMD2,Gene
LIME1,LIME1,Gene
LIMK1,LIMK1,Gene
LIMK2,LIMK2,Gene
LIMS1,LIMS1,Gene
LIMS2,LIMS2,Gene
LIMS3,LIMS3,Gene
LIN1,LIN1,Gene
LIN2,LIN2,Gene
LIN28A,LIN28A,Gene
LIN28B,LIN28B,Gene
LIN37,LIN37,Gene
LIN52,LIN52,Gene
LIN54,LIN54,Gene
LIN7A,LIN7A,Gene
LIN7B,LIN7B,Gene
LIN7C,LIN7C,Gene
LIN9,LIN9,Gene
LINC00152,LINC00152,Gene
LINC00189,LINC00189,Gene
LINC00238,LINC00238,Gene
LINC00242,LINC00242,Gene
LINC00265,LINC00265,Gene
LINC00272,LINC00272,Gene
LINC00305,LINC00305,Gene
LINC00311,LINC00311,Gene
LINC00312,LINC00312,Gene
LINC00322,LINC00322,Gene
LINC00341,LINC00341,Gene
LINC00461,LINC00461,Gene
LINC00482,LINC00482,Gene
LINC00518,LINC00518,Gene
LINC00521,LINC00521,Gene
LINC00526,LINC00526,Gene
LINC00528,LINC00528,Gene
LINC00588,LINC00588,Gene
LINC00636,LINC00636,Gene
LINC00656,LINC00656,Gene
LINC00657,LINC00657,Gene
LINC00663,LINC00663,Gene
LINC00671,LINC00671,Gene
LINC00908,LINC00908,Gene
LINC00982,LINC00982,Gene
LINC01000,LINC01000,Gene
LINC01018,LINC01018,Gene
LINC01194,LINC01194,Gene
LINC01257,LINC01257,Gene
LINC01541,LINC01541,Gene
LINC01547,LINC01547,Gene
LINC01561,LINC01561,Gene
LINC01588,LINC01588,Gene
LINC1,LINC1,Gene
LINC3,LINC3,Gene
LINC4,LINC4,Gene
LINGO1,LINGO1,Gene
LINGO2,LINGO2,Gene
LINS,LINS,Gene
LIP1,LIP1,Gene
LIP2,LIP2,Gene
LIP5,LIP5,Gene
LIP6,LIP6,Gene
LIPA,LIPA,Gene
LIPC,LIPC,Gene
LIPE,LIPE,Gene
LIPF,LIPF,Gene
LIPG,LIPG,Gene
LIPH,LIPH,Gene
LIPT1,LIPT1,Gene
LITAF,LITAF,Gene
LIX1,LIX1,Gene
LIX1L,LIX1L,Gene
LKP2,LKP2,Gene
LKR,LKR,Gene
LLC1.2,LLC1.2,Gene
LLGL1,LLGL1,Gene
LLGL2,LLGL2,Gene
LLPH,LLPH,Gene
LM408,LM408,Gene
LMAN1,LMAN1,Gene
LMAN2,LMAN2,Gene
LMAN2L,LMAN2L,Gene
LMBR1,LMBR1,Gene
LMBR1L,LMBR1L,Gene
LMBRD1,LMBRD1,Gene
LMBRD2,LMBRD2,Gene
LMCD1,LMCD1,Gene
LMF1,LMF1,Gene
LMF2,LMF2,Gene
LMLN,LMLN,Gene
LMNA,LMNA,Gene
LMNB1,LMNB1,Gene
LMNB2,LMNB2,Gene
LMNTD1,LMNTD1,Gene
LMO1,LMO1,Gene
LMO2,LMO2,Gene
LMO3,LMO3,Gene
LMO4,LMO4,Gene
LMO7,LMO7,Gene
LMOD3,LMOD3,Gene
LMP1,LMP1,Gene
LMP2A,LMP2A,Gene
LMTK2,LMTK2,Gene
LMTK3,LMTK3,Gene
LMX1A,LMX1A,Gene
LMX1B,LMX1B,Gene
LNG2,LNG2,Gene
LNP1,LNP1,Gene
LNPEP,LNPEP,Gene
LNX1,LNX1,Gene
LNX2,LNX2,Gene
LOA1,LOA1,Gene
LOB,LOB,Gene
LOC1,LOC1,Gene
LOC100037064,LOC100037064,Gene
LOC100037957,LOC100037957,Gene
LOC100044627,LOC100044627,Gene
LOC100049152,LOC100049152,Gene
LOC100128400,LOC100128400,Gene
LOC100128588,LOC100128588,Gene
LOC100129118,LOC100129118,Gene
LOC100130417,LOC100130417,Gene
LOC100131689,LOC100131689,Gene
LOC100132057,LOC100132057,Gene
LOC100137645,LOC100137645,Gene
LOC100149029,LOC100149029,Gene
LOC100154987,LOC100154987,Gene
LOC100155139,LOC100155139,Gene
LOC100158003,LOC100158003,Gene
LOC100253457,LOC100253457,Gene
LOC100272216,LOC100272216,Gene
LOC100287042,LOC100287042,Gene
LOC100288778,LOC100288778,Gene
LOC100289097,LOC100289097,Gene
LOC100289290,LOC100289290,Gene
LOC100302368,LOC100302368,Gene
LOC100342501,LOC100342501,Gene
LOC100342572,LOC100342572,Gene
LOC100354037,LOC100354037,Gene
LOC100355886,LOC100355886,Gene
LOC100359517,LOC100359517,Gene
LOC100359583,LOC100359583,Gene
LOC100359600,LOC100359600,Gene
LOC100359916,LOC100359916,Gene
LOC100360154,LOC100360154,Gene
LOC100360342,LOC100360342,Gene
LOC100360426,LOC100360426,Gene
LOC100360508,LOC100360508,Gene
LOC100360522,LOC100360522,Gene
LOC100360573,LOC100360573,Gene
LOC100360950,LOC100360950,Gene
LOC100361008,LOC100361008,Gene
LOC100361067,LOC100361067,Gene
LOC100361427,LOC100361427,Gene
LOC100361858,LOC100361858,Gene
LOC100363176,LOC100363176,Gene
LOC100363620,LOC100363620,Gene
LOC100363737,LOC100363737,Gene
LOC100363860,LOC100363860,Gene
LOC100363878,LOC100363878,Gene
LOC100363904,LOC100363904,Gene
LOC100364368,LOC100364368,Gene
LOC100364825,LOC100364825,Gene
LOC100365196,LOC100365196,Gene
LOC100365839,LOC100365839,Gene
LOC100365943,LOC100365943,Gene
LOC100366016,LOC100366016,Gene
LOC100366048,LOC100366048,Gene
LOC100419906,LOC100419906,Gene
LOC100506055,LOC100506055,Gene
LOC100507703,LOC100507703,Gene
LOC100525409,LOC100525409,Gene
LOC100653503,LOC100653503,Gene
LOC100736468,LOC100736468,Gene
LOC100778851,LOC100778851,Gene
LOC100862455,LOC100862455,Gene
LOC100910660,LOC100910660,Gene
LOC100996747,LOC100996747,Gene
LOC101060521,LOC101060521,Gene
LOC101929876,LOC101929876,Gene
LOC101930400,LOC101930400,Gene
LOC102602108,LOC102602108,Gene
LOC103630348,LOC103630348,Gene
LOC103637824,LOC103637824,Gene
LOC104118074,LOC104118074,Gene
LOC142937,LOC142937,Gene
LOC147791,LOC147791,Gene
LOC148413,LOC148413,Gene
LOC149950,LOC149950,Gene
LOC153684,LOC153684,Gene
LOC155060,LOC155060,Gene
LOC238440,LOC238440,Gene
LOC254896,LOC254896,Gene
LOC255308,LOC255308,Gene
LOC255654,LOC255654,Gene
LOC283575,LOC283575,Gene
LOC283788,LOC283788,Gene
LOC284014,LOC284014,Gene
LOC284379,LOC284379,Gene
LOC284412,LOC284412,Gene
LOC284685,LOC284685,Gene
LOC285556,LOC285556,Gene
LOC286987,LOC286987,Gene
LOC289641,LOC289641,Gene
LOC290704,LOC290704,Gene
LOC297756,LOC297756,Gene
LOC300303,LOC300303,Gene
LOC306079,LOC306079,Gene
LOC344382,LOC344382,Gene
LOC360933,LOC360933,Gene
LOC366310,LOC366310,Gene
LOC374195,LOC374195,Gene
LOC389842,LOC389842,Gene
LOC390760,LOC390760,Gene
LOC390937,LOC390937,Gene
LOC396224,LOC396224,Gene
LOC396905,LOC396905,Gene
LOC398609,LOC398609,Gene
LOC400682,LOC400682,Gene
LOC401068,LOC401068,Gene
LOC401296,LOC401296,Gene
LOC401442,LOC401442,Gene
LOC403312,LOC403312,Gene
LOC407835,LOC407835,Gene
LOC407840,LOC407840,Gene
LOC430766,LOC430766,Gene
LOC433053,LOC433053,Gene
LOC440434,LOC440434,Gene
LOC442497,LOC442497,Gene
LOC443634,LOC443634,Gene
LOC462444,LOC462444,Gene
LOC488213,LOC488213,Gene
LOC494651,LOC494651,Gene
LOC494815,LOC494815,Gene
LOC495075,LOC495075,Gene
LOC495144,LOC495144,Gene
LOC495234,LOC495234,Gene
LOC495455,LOC495455,Gene
LOC496096,LOC496096,Gene
LOC496143,LOC496143,Gene
LOC501110,LOC501110,Gene
LOC501222,LOC501222,Gene
LOC541472,LOC541472,Gene
LOC541812,LOC541812,Gene
LOC543729,LOC543729,Gene
LOC547890,LOC547890,Gene
LOC554206,LOC554206,Gene
LOC554207,LOC554207,Gene
LOC554223,LOC554223,Gene
LOC560099,LOC560099,Gene
LOC567317,LOC567317,Gene
LOC576779,LOC576779,Gene
LOC613037,LOC613037,Gene
LOC644422,LOC644422,Gene
LOC645086,LOC645086,Gene
LOC646377,LOC646377,Gene
LOC653602,LOC653602,Gene
LOC679539,LOC679539,Gene
LOC679835,LOC679835,Gene
LOC680039,LOC680039,Gene
LOC680063,LOC680063,Gene
LOC680097,LOC680097,Gene
LOC680161,LOC680161,Gene
LOC680955,LOC680955,Gene
LOC681410,LOC681410,Gene
LOC681754,LOC681754,Gene
LOC686499,LOC686499,Gene
LOC687295,LOC687295,Gene
LOC687506,LOC687506,Gene
LOC687994,LOC687994,Gene
LOC689805,LOC689805,Gene
LOC691974,LOC691974,Gene
LOC727751,LOC727751,Gene
LOC727803,LOC727803,Gene
LOC728026,LOC728026,Gene
LOC728175,LOC728175,Gene
LOC729324,LOC729324,Gene
LOC729603,LOC729603,Gene
LOC729774,LOC729774,Gene
LOC730668,LOC730668,Gene
LOC733351,LOC733351,Gene
LOC780741,LOC780741,Gene
LOC81691,LOC81691,Gene
LOC90768,LOC90768,Gene
LOC93622,LOC93622,Gene
LOG1,LOG1,Gene
LOH1,LOH1,Gene
LOH12CR1,LOH12CR1,Gene
LOH2,LOH2,Gene
LOL1,LOL1,Gene
LON1,LON1,Gene
LON2,LON2,Gene
LONP1,LONP1,Gene
LONP2,LONP2,Gene
LONRF1,LONRF1,Gene
LONRF2,LONRF2,Gene
LONRF3,LONRF3,Gene
LOR,LOR,Gene
LOS1,LOS1,Gene
LOS2,LOS2,Gene
LOS4,LOS4,Gene
LOT5,LOT5,Gene
LOT6,LOT6,Gene
LOX,LOX,Gene
LOX1,LOX1,Gene
LOX2,LOX2,Gene
LOX3,LOX3,Gene
LOXHD1,LOXHD1,Gene
LOXL1,LOXL1,Gene
LOXL2,LOXL2,Gene
LOXL4,LOXL4,Gene
LP1,LP1,Gene
LPA,LPA,Gene
LPA1,LPA1,Gene
LPA19,LPA19,Gene
LPA2,LPA2,Gene
LPA3,LPA3,Gene
LPAL2,LPAL2,Gene
LPAR1,LPAR1,Gene
LPAR2,LPAR2,Gene
LPAR3,LPAR3,Gene
LPAR4,LPAR4,Gene
LPAR6,LPAR6,Gene
LPAT2,LPAT2,Gene
LPAT4,LPAT4,Gene
LPCAT1,LPCAT1,Gene
LPCAT2,LPCAT2,Gene
LPCAT3,LPCAT3,Gene
LPCAT4,LPCAT4,Gene
LPD1,LPD1,Gene
LPG20,LPG20,Gene
LPGAT1,LPGAT1,Gene
LPHN1,LPHN1,Gene
LPHN2,LPHN2,Gene
LPHN3,LPHN3,Gene
LPIN1,LPIN1,Gene
LPIN2,LPIN2,Gene
LPIN3,LPIN3,Gene
LPL,LPL,Gene
LPL1,LPL1,Gene
LPP,LPP,Gene
LPP1,LPP1,Gene
LPP2,LPP2,Gene
LPPR1,LPPR1,Gene
LPPR2,LPPR2,Gene
LPPR3,LPPR3,Gene
LPPR4,LPPR4,Gene
LPX1,LPX1,Gene
LPXN,LPXN,Gene
LRAT,LRAT,Gene
LRBA,LRBA,Gene
LRCH1,LRCH1,Gene
LRCH2,LRCH2,Gene
LRCH3,LRCH3,Gene
LRCH4,LRCH4,Gene
LRE1,LRE1,Gene
LRFN1,LRFN1,Gene
LRFN2,LRFN2,Gene
LRFN3,LRFN3,Gene
LRFN4,LRFN4,Gene
LRG1,LRG1,Gene
LRIF1,LRIF1,Gene
LRIG1,LRIG1,Gene
LRIG2,LRIG2,Gene
LRIG3,LRIG3,Gene
LRIT1,LRIT1,Gene
LRL3,LRL3,Gene
LRMP,LRMP,Gene
LRO1,LRO1,Gene
LRP1,LRP1,Gene
LRP10,LRP10,Gene
LRP11,LRP11,Gene
LRP12,LRP12,Gene
LRP1B,LRP1B,Gene
LRP2,LRP2,Gene
LRP2BP,LRP2BP,Gene
LRP3,LRP3,Gene
LRP4,LRP4,Gene
LRP5,LRP5,Gene
LRP5L,LRP5L,Gene
LRP6,LRP6,Gene
LRP8,LRP8,Gene
LRPAP1,LRPAP1,Gene
LRPPRC,LRPPRC,Gene
LRR1,LRR1,Gene
LRRC1,LRRC1,Gene
LRRC10,LRRC10,Gene
LRRC14,LRRC14,Gene
LRRC15,LRRC15,Gene
LRRC16A,LRRC16A,Gene
LRRC18,LRRC18,Gene
LRRC2,LRRC2,Gene
LRRC20,LRRC20,Gene
LRRC25,LRRC25,Gene
LRRC28,LRRC28,Gene
LRRC29,LRRC29,Gene
LRRC32,LRRC32,Gene
LRRC34,LRRC34,Gene
LRRC37A11P,LRRC37A11P,Gene
LRRC37B,LRRC37B,Gene
LRRC39,LRRC39,Gene
LRRC3B,LRRC3B,Gene
LRRC3DN,LRRC3DN,Gene
LRRC4,LRRC4,Gene
LRRC40,LRRC40,Gene
LRRC41,LRRC41,Gene
LRRC42,LRRC42,Gene
LRRC45,LRRC45,Gene
LRRC46,LRRC46,Gene
LRRC47,LRRC47,Gene
LRRC49,LRRC49,Gene
LRRC4B,LRRC4B,Gene
LRRC4C,LRRC4C,Gene
LRRC52,LRRC52,Gene
LRRC57,LRRC57,Gene
LRRC58,LRRC58,Gene
LRRC59,LRRC59,Gene
LRRC6,LRRC6,Gene
LRRC61,LRRC61,Gene
LRRC7,LRRC7,Gene
LRRC75A-AS1,LRRC75A-AS1,Gene
LRRC8A,LRRC8A,Gene
LRRC8B,LRRC8B,Gene
LRRC8C,LRRC8C,Gene
LRRC8D,LRRC8D,Gene
LRRC8E,LRRC8E,Gene
LRRCC1,LRRCC1,Gene
LRRFIP1,LRRFIP1,Gene
LRRFIP2,LRRFIP2,Gene
LRRIQ3,LRRIQ3,Gene
LRRIQ4,LRRIQ4,Gene
LRRK1,LRRK1,Gene
LRRK2,LRRK2,Gene
LRRN2,LRRN2,Gene
LRRN3,LRRN3,Gene
LRRN4,LRRN4,Gene
LRRN4CL,LRRN4CL,Gene
LRRTM2,LRRTM2,Gene
LRRTM4,LRRTM4,Gene
LRS4,LRS4,Gene
LRSAM1,LRSAM1,Gene
LRTM1,LRTM1,Gene
LRTOMT,LRTOMT,Gene
LRWD1,LRWD1,Gene
LS2,LS2,Gene
LSAMP,LSAMP,Gene
LSB1,LSB1,Gene
LSB3,LSB3,Gene
LSB5,LSB5,Gene
LSB6,LSB6,Gene
LSC1,LSC1,Gene
LSC2,LSC2,Gene
LSG1,LSG1,Gene
LSH1,LSH1,Gene
LSH3,LSH3,Gene
LSH4,LSH4,Gene
LSM1,LSM1,Gene
LSM10,LSM10,Gene
LSM11,LSM11,Gene
LSM12,LSM12,Gene
LSM14A,LSM14A,Gene
LSM14B,LSM14B,Gene
LSM2,LSM2,Gene
LSM3,LSM3,Gene
LSM4,LSM4,Gene
LSM5,LSM5,Gene
LSM6,LSM6,Gene
LSM7,LSM7,Gene
LSM8,LSM8,Gene
LSMEM1,LSMEM1,Gene
LSMEM2,LSMEM2,Gene
LSO2,LSO2,Gene
LSP1,LSP1,Gene
LSP1P3,LSP1P3,Gene
LSR,LSR,Gene
LSR1,LSR1,Gene
LSS,LSS,Gene
LST4,LST4,Gene
LST7,LST7,Gene
LST8,LST8,Gene
LSU1,LSU1,Gene
LSU2,LSU2,Gene
LSU3,LSU3,Gene
LSm1,LSm1,Gene
LSm3,LSm3,Gene
LSm7,LSm7,Gene
LTA,LTA,Gene
LTA2,LTA2,Gene
LTA3,LTA3,Gene
LTA4H,LTA4H,Gene
LTB,LTB,Gene
LTB4R,LTB4R,Gene
LTB4R2,LTB4R2,Gene
LTBP1,LTBP1,Gene
LTBP3,LTBP3,Gene
LTBP4,LTBP4,Gene
LTBR,LTBR,Gene
LTC4S,LTC4S,Gene
LTE1,LTE1,Gene
LTF,LTF,Gene
LTI30,LTI30,Gene
LTI65,LTI65,Gene
LTK,LTK,Gene
LTN1,LTN1,Gene
LTO1,LTO1,Gene
LTP1,LTP1,Gene
LTP2,LTP2,Gene
LTP3,LTP3,Gene
LTP4,LTP4,Gene
LTP5,LTP5,Gene
LTP6,LTP6,Gene
LTV1,LTV1,Gene
LUC7,LUC7,Gene
LUC7L,LUC7L,Gene
LUC7L2,LUC7L2,Gene
LUC7L3,LUC7L3,Gene
LUG,LUG,Gene
LUH,LUH,Gene
LUM,LUM,Gene
LUP1,LUP1,Gene
LURAP1,LURAP1,Gene
LURAP1L,LURAP1L,Gene
LUT1,LUT1,Gene
LUZP1,LUZP1,Gene
LUZP4,LUZP4,Gene
LXN,LXN,Gene
LY6D,LY6D,Gene
LY6E,LY6E,Gene
LY6G5B,LY6G5B,Gene
LY6G6C,LY6G6C,Gene
LY6G6F,LY6G6F,Gene
LY6H,LY6H,Gene
LY86,LY86,Gene
LY9,LY9,Gene
LY96,LY96,Gene
